Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
520,00:00:21.688,1.756645898234683,1.4024402907580478,1.6569055036344755,2.2105919003115266
521,00:00:21.730,1.9451194184839042,1.6554517133956386,1.740134994807892,2.4397715472481827
522,00:00:21.772,1.4344755970924197,1.0154205607476636,1.3646936656282451,1.92331256490135
523,00:00:21.813,1.5178262374524056,1.2199896157840082,1.4071131879543095,1.9263759086188992
524,00:00:21.855,1.6755451713395637,1.3683281412253374,1.4583073727933542,2.2
525,00:00:21.897,1.8064209068881967,1.5714953271028038,1.5838006230529595,2.2639667705088264
526,00:00:21.939,1.3922983731394947,1.2859293873312565,1.2151609553478713,1.6758047767393562
527,00:00:21.980,1.9492904119072343,1.4146417445482866,1.9435617860851506,2.489667705088266
528,00:00:22.022,1.5596400138456215,1.1258047767393562,1.554932502596054,1.9981827622014539
529,00:00:22.064,1.8475250951886466,1.413136033229491,1.7870716510903426,2.342367601246106
530,00:00:22.105,2.019124264451367,1.5183800623052959,1.9895119418483904,2.549480789200415
531,00:00:22.147,61.27642782969886,73.10472481827622,73.83743509865005,36.8871235721703
532,00:00:22.189,0.4349948078920041,0.6057113187954309,0.39948078920041535,0.2997923156801661
533,00:00:22.231,0.43724472135687087,0.6052440290758048,0.3865005192107996,0.3199896157840083
534,00:00:22.272,0.43641398407753546,0.5541536863966771,0.42528556593977157,0.32980269989615785
535,00:00:22.314,0.34968847352024923,0.45399792315680165,0.31978193146417444,0.27528556593977155
536,00:00:22.356,0.8554863274489444,1.3328141225337486,0.645171339563863,0.5884735202492212
537,00:00:22.397,0.29093111803392174,0.4166666666666667,0.24911734164070612,0.20700934579439254
538,00:00:22.439,0.4086362062997577,0.5608515057113188,0.3718068535825545,0.2932502596053998
539,00:00:22.481,0.5179473866389753,0.8711318795430945,0.34766355140186916,0.33504672897196264
540,00:00:22.522,0.4612841813776393,0.6468847352024922,0.40612668743509867,0.33084112149532713
541,00:00:22.564,0.2296815507095881,0.2600207684319834,0.22383177570093457,0.2051921079958463
542,00:00:22.606,0.43655244029075807,0.5573208722741433,0.39288681204569054,0.3594496365524403
543,00:00:22.648,0.3067497403946002,0.41869158878504675,0.26921079958463134,0.23234683281412252
544,00:00:22.689,0.6321391484942888,0.8834890965732087,0.5332294911734164,0.47969885773624094
545,00:00:22.731,0.19029075804776738,0.2529075804776739,0.17964693665628245,0.1383177570093458
546,00:00:22.773,0.20522672204915196,0.19065420560747665,0.22429906542056074,0.2007268951194185
547,00:00:22.814,0.4174281758393908,0.5896157840083074,0.34574247144340603,0.31692627206645896
548,00:00:22.856,0.6553651782623745,1.1016614745586708,0.46583592938733126,0.3985981308411215
549,00:00:22.898,0.362478366216684,0.5845794392523365,0.27403946002076846,0.22881619937694703
550,00:00:22.940,0.3454482519903081,0.49065420560747663,0.30259605399792316,0.2430944963655244
551,00:00:22.981,0.25688819660782275,0.3199896157840083,0.2522845275181724,0.19839044652128765
552,00:00:23.023,0.45399792315680165,0.6957424714434061,0.3807372793354102,0.28551401869158877
553,00:00:23.065,0.40745932848736593,0.6285046728971962,0.31671858774662515,0.27715472481827624
554,00:00:23.106,0.4259605399792316,0.5683800623052959,0.3596053997923157,0.3498961578400831
555,00:00:23.148,0.5255797853928695,0.7684839044652129,0.43442367601246107,0.37383177570093457
556,00:00:23.190,0.3585323641398408,0.6016095534787124,0.2584631360332295,0.2155244029075805
557,00:00:23.232,0.4045171339563863,0.6313084112149533,0.3280373831775701,0.2542056074766355
558,00:00:23.273,0.31362062997577017,0.4383177570093458,0.2696261682242991,0.23291796469366563
559,00:00:23.315,116.49349255797854,72.85176531671858,103.13613707165109,173.49257528556595
560,00:00:23.357,0.7520768431983386,0.8182242990654206,0.3839563862928349,1.05404984423676
561,00:00:23.398,0.7599688473520249,0.9340083073727934,0.37938733125649016,0.9665109034267912
562,00:00:23.440,0.9002596053997923,1.2537902388369677,0.40005192107995846,1.0469366562824507
563,00:00:23.482,0.8120283835237107,1.0392523364485982,0.3718068535825545,1.0250259605399792
564,00:00:23.523,0.6428175839390792,0.6638110072689511,0.3307372793354102,0.9339044652128764
565,00:00:23.565,0.5903772931810315,0.6804776739356179,0.27585669781931466,0.814797507788162
566,00:00:23.607,0.5767047421253029,0.6645898234683282,0.28613707165109037,0.7793873312564902
567,00:00:23.649,0.36734164070612674,0.32570093457943927,0.21412253374870197,0.5622014537902389
568,00:00:23.690,0.4994634821737625,0.506282450674974,0.25036344755970924,0.7417445482866044
569,00:00:23.732,0.3666493596400138,0.49034267912772583,0.16739356178608514,0.44221183800623054
570,00:00:23.774,0.41865697473174107,0.5213395638629283,0.18530633437175492,0.54932502596054
571,00:00:23.815,0.5871235721703011,0.6780373831775701,0.27814122533748703,0.8051921079958463
572,00:00:23.857,0.7954655590169609,0.8259605399792316,0.3576323987538941,1.202803738317757
573,00:00:23.899,0.6957597784700589,0.7107995846313603,0.37601246105919,1.000467289719626
574,00:00:23.941,0.6079785392869504,0.7114745586708203,0.3129283489096573,0.7995327102803739
575,00:00:23.982,1.4928175839390792,2.0297507788161995,0.4709241952232606,1.9777777777777779
576,00:00:24.024,0.6026306680512288,0.7508307372793354,0.2307372793354102,0.8263239875389408
577,00:00:24.066,0.49402907580477673,0.6832814122533749,0.20010384215991692,0.5987019730010384
578,00:00:24.107,0.5088265835929388,0.6815680166147456,0.20046728971962616,0.6444444444444445
579,00:00:24.149,0.6124610591900311,0.7695223260643821,0.27035306334371756,0.7975077881619937
580,00:00:24.191,0.5881793007961232,0.7474039460020768,0.2759605399792316,0.7411734164070612
581,00:00:24.233,33.66611284181378,35.754932502596056,26.578504672897196,38.66490134994808
582,00:00:24.274,10.663551401869158,16.375285565939773,6.010643821391485,9.60472481827622
583,00:00:24.316,11.002803738317757,17.43520249221184,6.121754932502596,9.451453790238837
584,00:00:24.358,11.09300796123226,17.231879543094497,6.064589823468328,9.982554517133956
585,00:00:24.399,11.481533402561439,18.346157840083073,6.0865005192108,10.011941848390446
586,00:00:24.441,11.73852544132918,18.792315680166148,6.07533748701973,10.347923156801661
587,00:00:24.483,11.681879543094496,20.042990654205607,5.585098650051921,9.417549325025961
588,00:00:24.524,12.824160609207338,23.251609553478712,5.707632398753894,9.513239875389408
589,00:00:24.566,11.649394254067152,21.25649013499481,5.217082035306334,8.474610591900312
590,00:00:24.608,11.057736240913812,19.919210799584633,4.88006230529595,8.373935617860852
591,00:00:24.650,10.71386292834891,19.818120456905504,4.609916926272066,7.713551401869159
592,00:00:24.691,10.93411214953271,20.441433021806855,4.630841121495327,7.7300623052959505
593,00:00:24.733,10.409916926272068,19.71256490134995,4.261266874350986,7.255919003115265
594,00:00:24.775,11.303894080996884,22.50534787123572,4.1977673935617865,7.208566978193146
595,00:00:24.816,9.544184839044652,17.414693665628246,4.039823468328141,7.17803738317757
596,00:00:24.858,9.556230529595014,17.81007268951194,3.7744029075804777,7.084215991692627
597,00:00:24.900,8.794375216337833,15.975649013499481,3.61993769470405,6.787538940809969
598,00:00:24.942,8.344029075804777,15.348286604361371,3.3449117341640706,6.338888888888889
599,00:00:24.983,7.379214260989961,13.568172377985462,2.969989615784008,5.599480789200415
600,00:00:25.025,7.540965732087229,14.62772585669782,2.83920041536864,5.155970924195223
601,00:00:25.067,5.589563862928348,9.665057113187954,2.5600726895119417,4.54356178608515
602,00:00:25.108,7.242748355832468,13.900778816199377,2.896521287642783,4.930944963655244
603,00:00:25.150,28.426168224299065,37.602959501557635,22.40944963655244,25.266095534787123
604,00:00:25.192,0.4937867774316372,0.21568016614745586,0.377466251298027,0.8882139148494289
605,00:00:25.234,0.9954136379370023,0.5576843198338526,0.5791796469366562,1.8493769470404984
606,00:00:25.275,0.9565593631014192,0.40373831775700936,0.7022845275181724,1.7636552440290758
607,00:00:25.317,1.3128937348563516,0.781048805815161,0.7759605399792315,2.3816718587746624
608,00:00:25.359,4.511457251644167,4.072118380062305,1.094392523364486,8.36786085150571
609,00:00:25.400,0.8099688473520249,0.3008826583592939,0.67668743509865,1.452336448598131
610,00:00:25.442,0.6577535479404638,0.17346832814122534,0.5876427829698858,1.2121495327102805
611,00:00:25.484,0.7660263066805122,0.2132398753894081,0.6071651090342679,1.4776739356178608
612,00:00:25.525,0.7497403946002077,0.19714434060228453,0.5484423676012461,1.5036344755970925
613,00:00:25.567,0.5590515749394255,0.1463655244029076,0.47180685358255453,1.0589823468328141
614,00:00:25.609,0.5798892350294219,0.17362409138110071,0.4184839044652129,1.1475597092419523
615,00:00:25.651,0.42751817237798545,0.11988577362409138,0.34003115264797507,0.8226375908618899
616,00:00:25.692,0.360834198684666,0.10659397715472482,0.30285565939771547,0.6730529595015576
617,00:00:25.734,0.32748355832467985,0.09356178608515058,0.26147455867082037,0.6274143302180686
618,00:00:25.776,0.2578746971270336,0.07024922118380063,0.2092938733125649,0.4940809968847352
619,00:00:25.817,0.19262720664589825,0.05389408099688474,0.17341640706126688,0.3505711318795431
620,00:00:25.859,0.21154378677743166,0.06163032191069574,0.1620976116303219,0.4109034267912773
621,00:00:25.901,33.25647282796816,9.366614745586709,34.01786085150571,56.38494288681205
622,00:00:25.943,10.943942540671513,2.8973520249221183,10.559605399792316,19.374870197300105
623,00:00:25.984,5.819920387677397,2.262928348909657,3.5071131879543094,11.689719626168225
624,00:00:26.026,6.809726548978886,1.802803738317757,6.718535825545171,11.907840083073728
625,00:00:26.068,7.755884389061959,1.8129802699896158,7.548961578400831,13.905711318795431
626,00:00:26.109,5.103028729664244,1.035202492211838,4.998442367601246,9.275441329179648
627,00:00:26.151,11.238075458636205,2.377570093457944,12.444600207684319,18.892056074766355
628,00:00:26.193,5.848684665974385,1.1210799584631361,6.420041536863967,10.004932502596054
629,00:00:26.235,3.451921079958463,1.049117341640706,2.6625129802699896,6.6441329179646935
630,00:00:26.276,1.5227933541017655,0.3935617860851506,1.2507268951194186,2.9240913811007267
631,00:00:26.318,1.5682242990654205,0.3634994807892004,1.24932502596054,3.0918483904465215
632,00:00:26.360,4.7305642090688815,2.7897715472481828,1.719730010384216,9.682191069574246
633,00:00:26.401,1.2837313949463482,0.3686915887850467,0.9153167185877467,2.5671858774662515
634,00:00:26.443,1.9297161647628938,0.5793873312564901,1.5398753894080996,3.6698857736240913
635,00:00:26.485,3.745863620629976,0.9462616822429907,3.6480269989615786,6.6433021806853585
636,00:00:26.526,5.054292142609899,1.3007268951194184,4.805244029075805,9.056905503634475
637,00:00:26.568,6.241502249913464,1.4318795430944964,5.815368639667705,11.477258566978193
638,00:00:26.610,6.495223260643821,1.6736240913811007,5.777102803738318,12.034942886812045
639,00:00:26.652,5.725060574593286,1.5819833852544134,4.776635514018691,10.81656282450675
640,00:00:26.693,4.8309276566285915,1.287538940809969,3.7224818276220146,9.48276220145379
641,00:00:26.735,4.697888542748355,1.2221183800623052,4.42668743509865,8.444859813084111
642,00:00:26.777,7.980633437175494,1.6249221183800624,9.165264797507788,13.151713395638629
643,00:00:26.818,11.700761509172724,2.4777258566978193,13.18748701973001,19.437071651090342
644,00:00:26.860,4.5928175839390795,0.9889408099688474,3.9564382139148493,8.833073727933542
645,00:00:26.902,35.29454828660436,9.28104880581516,36.35623052959502,60.246365524402904
646,00:00:26.944,0.6050190377293182,0.45654205607476633,0.2578400830737279,1.1006749740394601
647,00:00:26.985,0.736362062997577,0.49231568016614746,0.28727933541017653,1.429491173416407
648,00:00:27.027,0.6240567670474212,0.2961059190031153,0.29496365524402907,1.2811007268951193
649,00:00:27.069,0.6101246105919004,0.3217030114226376,0.2866043613707165,1.222066458982347
650,00:00:27.110,0.7029595015576323,0.39709241952232605,0.28265835929387334,1.429127725856698
651,00:00:27.152,0.5839736933194878,0.37954309449636553,0.24179646936656282,1.1305815160955348
652,00:00:27.194,0.5919349255797853,0.3932502596053998,0.22949117341640707,1.1530633437175493
653,00:00:27.236,0.38265835929387326,0.24543094496365525,0.14511941848390447,0.7574247144340602
654,00:00:27.277,0.5522845275181724,0.23977154724818275,0.2136552440290758,1.2034267912772585
655,00:00:27.319,0.4190031152647975,0.2767393561786085,0.1535306334371755,0.8267393561786085
656,00:00:27.361,0.6560574593284874,0.47217030114226377,0.21261682242990654,1.2833852544132918
657,00:00:27.402,0.3888023537556247,0.1340602284527518,0.1383177570093458,0.8940290758047768
658,00:00:27.444,0.21026306680512288,0.04330218068535826,0.0881619937694704,0.49932502596053996
659,00:00:27.486,0.22731048805815166,0.05835929387331257,0.09942886812045691,0.5241433021806854
660,00:00:27.527,0.1911214953271028,0.1239356178608515,0.06438213914849429,0.3850467289719626
661,00:00:27.569,0.36640706126687433,0.15664589823468328,0.10399792315680166,0.8385773624091382
662,00:00:27.611,22.873589477327794,17.908566978193146,21.205815160955346,29.50638629283489
663,00:00:27.653,1.3763239875389408,0.9825025960539979,1.2920041536863967,1.8544652128764278
664,00:00:27.694,1.2711318795430946,0.8868120456905504,1.1630321910695742,1.763551401869159
665,00:00:27.736,0.9113361024575978,0.587331256490135,0.819055036344756,1.3276220145379023
666,00:00:27.778,0.6917099342332987,0.47710280373831776,0.6065939771547249,0.9914330218068536
667,00:00:27.819,0.6408965039806162,0.4639148494288681,0.528816199376947,0.9299584631360333
668,00:00:27.861,0.47819314641744554,0.3687435098650052,0.3838006230529595,0.6820353063343717
669,00:00:27.903,0.32002422983731393,0.22045690550363448,0.25539979231568016,0.4842159916926272
670,00:00:27.945,0.2098476981654552,0.18426791277258567,0.16173416407061267,0.2835410176531672
671,00:00:27.986,0.21401869158878503,0.25171339563862927,0.1449117341640706,0.24543094496365525
672,00:00:28.028,0.26410522672204917,0.347196261682243,0.14039460020768432,0.30472481827622017
673,00:00:28.070,0.18025268258913119,0.14600207684319833,0.13213914849428868,0.2626168224299065
674,00:00:28.111,0.19068881966078224,0.16069574247144341,0.1640706126687435,0.24730010384215992
675,00:00:28.153,0.261214953271028,0.2652128764278297,0.19937694704049844,0.31905503634475596
676,00:00:28.195,0.23553132571824162,0.12403946002076843,0.22741433021806853,0.35514018691588783
677,00:00:28.237,0.27627206645898233,0.15046728971962617,0.27082035306334373,0.40752855659397713
678,00:00:28.278,0.25688819660782275,0.24963655244029076,0.21339563862928349,0.3076323987538941
679,00:00:28.320,0.2785912080304604,0.23291796469366563,0.23483904465212876,0.3680166147455867
680,00:00:28.362,0.3637244721356871,0.3710280373831776,0.27762201453790236,0.4425233644859813
681,00:00:28.403,0.37833160263066806,0.26697819314641746,0.32487019730010386,0.5431464174454829
682,00:00:28.445,0.44278296988577365,0.40970924195223263,0.33426791277258566,0.5843717549325026
683,00:00:28.487,0.5121668397369331,0.4913291796469367,0.36978193146417443,0.6753894080996885
684,00:00:28.528,24.28440636898581,16.82938733125649,21.526895119418484,34.49693665628245
685,00:00:28.570,0.03220837660089997,0.003894080996884735,0.025389408099688475,0.0673416407061267
686,00:00:28.612,0.18745240567670474,0.04714434060228453,0.11863966770508827,0.39657320872274143
687,00:00:28.654,0.1520595361716857,0.0460539979231568,0.082398753894081,0.32772585669781934
688,00:00:28.695,0.2359986154378678,0.06708203530633437,0.1304257528556594,0.5104880581516096
689,00:00:28.737,0.26791277258566976,0.06261682242990654,0.1653686396677051,0.5757528556593977
690,00:00:28.779,0.19979231568016612,0.05456905503634476,0.1395638629283489,0.40524402907580476
691,00:00:28.820,0.3247317410868813,0.08572170301142264,0.2080477673935618,0.6804257528556594
692,00:00:28.862,0.2918656974731741,0.09392523364485982,0.18940809968847352,0.592263759086189
693,00:00:28.904,0.4797680858428522,0.12092419522326064,0.26744548286604364,1.0509345794392524
694,00:00:28.946,0.39920387677397023,0.11947040498442367,0.2624091381100727,0.8157320872274143
695,00:00:28.987,0.3799757701626861,0.13130841121495326,0.2529595015576324,0.7556593977154725
696,00:00:29.029,0.3889927310488058,0.13250259605399792,0.24319833852544132,0.7912772585669782
697,00:00:29.071,0.566060920733818,0.1153686396677051,0.3284527518172378,1.2543613707165109
698,00:00:29.112,0.41519556940117686,0.11386292834890965,0.2678608515057113,0.8638629283489097
699,00:00:29.154,0.39075804776739353,0.11791277258566978,0.25695742471443406,0.7974039460020769
700,00:00:29.196,0.4665109034267913,0.11822429906542056,0.27092419522326067,1.0103842159916927
701,00:00:29.238,0.38118726202838354,0.08312564901349948,0.2599169262720665,0.8005192107995847
702,00:00:29.279,0.3647455867082035,0.07455867082035306,0.23572170301142265,0.7839563862928349
703,00:00:29.321,0.3899965385946695,0.09278296988577363,0.2587227414330218,0.8184839044652129
704,00:00:29.363,0.49326756663205257,0.15181723779854622,0.2702492211838006,1.057736240913811
705,00:00:29.404,0.2717203184492904,0.08660436137071652,0.1821391484942887,0.5464174454828661
706,00:00:29.446,0.28762547594323296,0.05623052959501558,0.20347871235721704,0.6031671858774662
707,00:00:29.488,0.285496711664936,0.07087227414330217,0.18826583592938734,0.5973520249221184
708,00:00:29.529,62.92315680166147,18.27601246105919,90.49719626168225,79.99626168224299
709,00:00:29.571,14.0880408445829,15.322585669781931,11.026323987538941,15.91521287642783
710,00:00:29.613,17.23471789546556,16.09288681204569,13.450623052959502,22.160643821391485
711,00:00:29.655,15.134198684665975,12.979127725856697,13.575129802699896,18.848338525441328
712,00:00:29.696,16.577345102111455,13.9128764278297,12.722481827622014,23.096677050882658
713,00:00:29.738,19.93703703703704,16.221703011422637,18.30742471443406,25.281983385254414
714,00:00:29.780,17.963672551055726,18.82632398753894,15.091069574247145,19.9736240913811
715,00:00:29.821,17.59884042921426,19.217445482866044,13.780010384215991,19.799065420560748
716,00:00:29.863,18.028816199376948,19.77533748701973,14.158670820353063,20.152440290758047
717,00:00:29.905,18.823624091381102,21.338629283489098,14.718535825545171,20.413707165109034
718,00:00:29.947,19.14522326064382,21.054413291796468,15.291848390446521,21.089408099688473
719,00:00:29.988,18.535929387331255,19.953115264797507,15.483229491173416,20.171443406022846
720,00:00:30.030,18.27680858428522,20.070716510903427,15.087279335410177,19.672429906542057
721,00:00:30.072,18.58461405330564,21.60005192107996,15.005503634475597,19.14828660436137
722,00:00:30.113,18.871495327102803,22.66240913811007,15.091277258566977,18.860799584631362
723,00:00:30.155,18.93811007268951,22.5276220145379,15.24190031152648,19.044807892004155
724,00:00:30.197,18.49792315680166,23.01791277258567,14.559397715472482,17.916458982346832
725,00:00:30.239,18.05079612322603,22.56318795430945,13.759449636552441,17.829750778816198
726,00:00:30.280,18.15050190377293,22.677154724818276,13.589096573208723,18.185254413291798
727,00:00:30.322,17.630235375562478,21.969262720664588,13.326168224299066,17.59527518172378
728,00:00:30.364,18.017393561786086,22.12705088265836,13.970768431983386,17.954361370716512
729,00:00:30.405,16.000605745932848,17.067393561786083,13.448701973001038,17.48572170301142
730,00:00:30.447,16.250173070266527,17.903063343717548,13.252544132917965,17.59491173416407
731,00:00:30.489,15.665455174800968,18.55680166147456,12.132242990654206,16.307320872274143
732,00:00:30.530,15.294582900657666,19.21754932502596,11.339719626168224,15.326479750778816
733,00:00:30.572,15.374143302180686,20.390394600207685,11.242834890965732,14.48920041536864
734,00:00:30.614,15.429906542056075,20.496469366562824,11.379802699896159,14.413447559709242
735,00:00:30.656,16.02090688819661,20.93115264797508,12.241017653167185,14.89055036344756
736,00:00:30.697,16.422239529248873,21.819314641744548,12.471443406022845,14.975960539979232
737,00:00:30.739,14.916043613707165,18.818380062305295,11.943042575285565,13.986708203530634
738,00:00:30.781,14.866476289373486,19.131983385254415,11.999273104880581,13.468172377985463
739,00:00:30.822,14.841329179646936,19.732969885773624,11.625077881619937,13.165939771547249
740,00:00:30.864,13.758809276566287,18.96017653167186,10.413759086188993,11.902492211838005
741,00:00:30.906,13.797075112495675,18.953842159916928,10.406905503634476,12.030477673935618
742,00:00:30.948,13.91547248182762,19.33146417445483,10.808255451713396,11.606697819314642
743,00:00:30.989,13.641952232606437,19.961993769470403,10.394392523364486,10.569470404984424
744,00:00:31.031,11.480131533402561,17.5634994807892,7.8881619937694705,8.988733125649013
745,00:00:31.073,10.343786777431637,14.259968847352026,7.677622014537903,9.093769470404984
746,00:00:31.114,8.118380062305295,10.300467289719625,5.987746625129803,8.066926272066459
747,00:00:31.156,6.7095015576323975,9.195067497403945,4.642782969885774,6.290654205607477
748,00:00:31.198,7.145638629283488,8.71926272066459,5.101921079958463,7.615732087227414
749,00:00:31.240,7.2092765662859115,9.1634994807892,5.184527518172378,7.279802699896158
750,00:00:31.281,6.202059536171686,8.648234683281412,4.301609553478713,5.656334371754933
751,00:00:31.323,5.748840429214261,8.761214953271027,3.6911214953271028,4.794184839044652
752,00:00:31.365,6.3520595361716845,10.101869158878504,3.74392523364486,5.210384215991692
753,00:00:31.406,5.795655936310141,9.018120456905503,3.40742471443406,4.961422637590862
754,00:00:31.448,5.530564209068882,8.18177570093458,3.445742471443406,4.964174454828661
755,00:00:31.490,5.399290411907234,8.138940809968847,3.1698338525441327,4.889096573208723
756,00:00:31.531,5.1387158186223605,8.250467289719627,2.914589823468328,4.251090342679127
757,00:00:31.573,5.438888888888889,8.746209761163032,3.2536344755970923,4.316822429906542
758,00:00:31.615,55.7925925925926,32.2871235721703,64.13364485981309,70.95700934579439
759,00:00:31.657,0.7344582900657667,0.2921079958463136,0.7028556593977154,1.208411214953271
760,00:00:31.698,0.9176358601592246,0.49693665628245065,0.7782969885773624,1.4776739356178608
761,00:00:31.740,0.5465039806161301,0.22699896157840083,0.52466251298027,0.8878504672897196
762,00:00:31.782,0.49472135687088964,0.232398753894081,0.4800623052959502,0.7717030114226376
763,00:00:31.823,0.6445655936310142,0.18852544132917964,0.6384215991692627,1.1067497403946003
764,00:00:31.865,0.8104188300449983,0.46261682242990654,0.6601765316718587,1.3084631360332295
765,00:00:31.907,0.9181723779854621,0.3304776739356179,0.9118380062305296,1.5122014537902388
766,00:00:31.949,1.130944963655244,0.3833852544132918,1.1961059190031154,1.813343717549325
767,00:00:31.990,2.1385600553824857,0.6638629283489097,2.1528556593977153,3.598961578400831
768,00:00:32.032,1.8332294911734166,0.6385773624091381,1.8442886812045691,3.0168224299065423
769,00:00:32.074,1.5058151609553478,0.5898753894080997,1.5663551401869158,2.361214953271028
770,00:00:32.115,1.481810314987885,0.5402388369678089,1.6103842159916926,2.2948078920041537
771,00:00:32.157,1.5451540325372102,0.5742471443406023,1.6129283489096573,2.4482866043613707
772,00:00:32.199,1.0081516095534786,0.3750778816199377,0.9799584631360332,1.6694184839044652
773,00:00:32.241,1.2685358255451715,0.5032710280373832,1.25134994807892,2.050986500519211
774,00:00:32.282,0.7265835929387331,0.28582554517133957,0.6813084112149532,1.2126168224299065
775,00:00:32.324,0.6569055036344756,0.3105919003115265,0.6035306334371755,1.0565939771547248
776,00:00:32.366,0.5920560747663551,0.19356178608515057,0.6140186915887851,0.9685877466251298
777,00:00:32.407,0.7913811007268952,0.2927310488058152,0.7692627206645898,1.3121495327102803
778,00:00:32.449,0.5565074420214607,0.16121495327102803,0.5819833852544133,0.9263239875389409
779,00:00:32.491,0.6540498442367602,0.28265835929387334,0.6123572170301143,1.067133956386293
780,00:00:32.532,0.5408618899273104,0.28234683281412254,0.482398753894081,0.8578400830737279
781,00:00:32.574,0.5527172031844929,0.23177570093457944,0.505711318795431,0.9206645898234683
782,00:00:32.616,0.42355486327448943,0.18541017653167186,0.42102803738317757,0.6642263759086189
783,00:00:32.658,0.44065420560747665,0.152128764278297,0.40809968847352024,0.7617341640706127
784,00:00:32.699,0.5605226722049151,0.19672897196261682,0.561214953271028,0.9236240913811007
785,00:00:32.741,0.5469885773624091,0.12185877466251298,0.6790758047767393,0.8400311526479751
786,00:00:32.783,0.4697646244375216,0.08395638629283489,0.5458463136033229,0.7794911734164071
787,00:00:32.824,0.6681204569055037,0.20809968847352026,0.7441848390446522,1.0520768431983385
788,00:00:32.866,0.6475597092419522,0.15160955347871236,0.7696261682242991,1.0214434060228452
789,00:00:32.908,0.7858428521979924,0.2664589823468328,0.8514018691588785,1.2396677050882658
790,00:00:32.950,1.0445309795777085,0.3320353063343718,1.262772585669782,1.5387850467289719
791,00:00:32.991,1.4633264105226722,0.5362409138110072,1.6692107995846313,2.184527518172378
792,00:00:33.033,1.1861024575977848,0.4466251298026999,1.3421599169262721,1.7695223260643822
793,00:00:33.075,0.9121322256836276,0.29932502596054,1.081048805815161,1.3560228452751817
794,00:00:33.116,0.7608341986846661,0.25093457943925235,0.9194184839044652,1.1121495327102804
795,00:00:33.158,0.5979577708549672,0.1583073727933541,0.702907580477674,0.9326583592938733
796,00:00:33.200,0.3410522672204916,0.08790238836967809,0.3933541017653167,0.5419003115264798
797,00:00:33.242,0.4850294219453098,0.15020768431983386,0.5068016614745586,0.7980789200415369
798,00:00:33.283,0.5232952578746971,0.22611630321910695,0.5285046728971963,0.8152647975077881
799,00:00:33.325,1.2905330564209068,0.40976116303219107,1.3245586708203532,2.1372793354101765
800,00:00:33.367,0.5310834198684665,0.31090342679127725,0.5227414330218069,0.7596053997923157
801,00:00:33.408,0.6838525441329179,0.20815160955347872,0.7569055036344756,1.0865005192107995
802,00:00:33.450,0.46652821045344406,0.22440290758047768,0.43302180685358255,0.742159916926272
803,00:00:33.492,0.6634994807892004,0.21822429906542057,0.7693146417445483,1.0029595015576325
804,00:00:33.533,0.5129456559363101,0.17834890965732086,0.6158359293873312,0.7446521287642783
805,00:00:33.575,0.4604188300449983,0.12050882658359294,0.5536344755970924,0.7071131879543094
806,00:00:33.617,0.5301488404292143,0.12341640706126687,0.6276220145379023,0.8394080996884735
807,00:00:33.659,0.6220145379023884,0.18509865005192108,0.7400830737279336,0.9408618899273105
808,00:00:33.700,0.6457078573901004,0.15514018691588785,0.8222741433021807,0.9597092419522326
809,00:00:33.742,0.5229318103149879,0.129595015576324,0.6736240913811007,0.7655763239875389
810,00:00:33.784,0.5576843198338525,0.09548286604361371,0.7112668743509865,0.8663032191069574
811,00:00:33.825,0.7405157493942541,0.16967808930425754,1.0025441329179647,1.04932502596054
812,00:00:33.867,0.8213049498096227,0.18317757009345795,1.0888888888888888,1.1918483904465214
813,00:00:33.909,0.8644686742817584,0.25192107995846313,1.080373831775701,1.261111111111111
814,00:00:33.951,1.1654032537210108,0.32165109034267914,1.3956905503634476,1.7788681204569055
815,00:00:33.992,1.3765316718587748,0.32149532710280376,1.699428868120457,2.1086708203530633
816,00:00:34.034,1.6982866043613705,0.4243509865005192,2.062409138110073,2.60809968847352
817,00:00:34.076,1.4377639321564555,0.3831256490134995,1.6684319833852543,2.261734164070613
818,00:00:34.117,1.0129456559363101,0.25638629283489095,1.0964693665628245,1.685981308411215
819,00:00:34.159,0.8533921772239529,0.2416926272066459,0.8573727933541018,1.461111111111111
820,00:00:34.201,0.7244029075804778,0.2140706126687435,0.6855140186915888,1.2736240913811008
821,00:00:34.243,0.6807718933887158,0.19164070612668743,0.6282450674974039,1.222429906542056
822,00:00:34.284,0.8820872274143302,0.25088265835929385,0.8133956386292834,1.5819833852544134
823,00:00:34.326,1.0608861197646244,0.34231568016614744,1.0090342679127726,1.8313084112149534
824,00:00:34.368,1.2845448251990308,0.5362409138110072,1.2120456905503634,2.105347871235722
825,00:00:34.409,1.242852197992385,0.426116303219107,1.1947559709241953,2.1076843198338526
826,00:00:34.451,1.266632052613361,0.5137590861889927,1.2447040498442368,2.0414330218068537
827,00:00:34.493,1.620006922810661,0.5069574247144341,1.751142263759086,2.6019210799584633
828,00:00:34.534,1.3816718587746626,0.5157840083073728,1.4062305295950155,2.2230010384215992
829,00:00:34.576,1.4840775354794047,0.565472481827622,1.447767393561786,2.4389927310488058
830,00:00:34.618,1.3147109726548978,0.5675493250259606,1.2388369678089304,2.1377466251298025
831,00:00:34.660,1.3586708203530635,0.5115784008307372,1.3355140186915888,2.228920041536864
832,00:00:34.701,1.6526998961578403,0.5967808930425753,1.6342679127725857,2.7270508826583595
